mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,chroma_mean,chroma_std,rms_mean,rms_std,tempo,genre,source_file,chunk_id
-321.72385,74.89544,123.837585,32.959568,4.081958,13.7692,29.692673,15.131215,8.880044,18.769854,16.446157,14.688123,-2.8392873,9.742265,15.705532,8.241653,3.541438,8.529273,7.272581,8.5684595,-2.4951937,7.5820384,0.056975484,6.923895,-5.541474,7.608024,1387.9621710676684,739.1715359045444,3007.525916466346,1808.1439145522886,0.044899338942307694,0.038510021316380275,0.39592555,0.32029718,0.053600516,0.047494847,172.265625,blues,blues.00011.wav,0
-291.21384,64.24648,136.77054,31.167416,0.8944649,16.734932,36.274685,19.405859,-5.9163685,18.835257,16.039612,15.447081,-8.403889,12.360206,7.8925624,14.622666,-2.492721,13.54442,8.342848,14.157961,-7.920542,10.314363,-1.1023382,8.744073,-5.0414767,8.101591,1252.094908570636,582.2545481449191,2598.8919771634614,1484.4108720572658,0.037845552884615385,0.029780183503371818,0.33225736,0.3162922,0.057380076,0.031540927,161.4990234375,blues,blues.00011.wav,1
-343.0866,71.68999,121.3494,31.276726,7.5377736,15.461097,33.474834,15.084773,3.8684683,15.927684,9.941343,13.87597,-4.4493103,10.700563,12.350929,9.631944,3.3040824,10.4918585,7.343133,10.795088,-4.4415736,8.036106,-4.396968,8.085477,-8.559624,5.806603,1449.535119027821,807.3892349362503,3015.062537560096,1939.1425422719385,0.051908052884615384,0.046782606813465986,0.3830161,0.3157936,0.04306791,0.04477381,161.4990234375,blues,blues.00011.wav,2
-267.11133,90.0581,116.84549,37.61216,1.4887416,19.14249,39.009754,17.692904,-3.340721,25.171219,21.538342,14.202855,-5.237823,12.888787,8.611687,16.283873,-1.9386625,17.869106,8.18426,11.197249,-4.0056934,12.748281,-2.3121245,9.741204,-5.182955,7.013128,1456.9161824973132,909.8857807060696,3049.2672025240386,1789.059021392466,0.05619365985576923,0.08493982425945108,0.36852953,0.3301391,0.08859157,0.06413609,161.4990234375,blues,blues.00011.wav,3
-289.24646,70.789825,141.35773,34.727097,3.3440747,13.721177,30.259504,14.474989,-7.6746454,23.598,11.682116,13.415451,-6.4745955,12.062822,15.517264,10.164814,0.18095955,11.339466,9.417862,8.347672,-2.6487691,10.1526985,-1.2609582,8.648828,-5.4483857,7.3429356,1269.9279332377794,773.5911573763665,2581.3341346153848,1717.2718128647005,0.04586087740384615,0.04916700371524158,0.41864905,0.31724223,0.05960372,0.03951413,161.4990234375,blues,blues.00011.wav,4
-272.71667,71.20537,128.16748,31.940186,-0.29388568,17.092443,35.3111,16.608654,-8.42036,19.612144,15.305316,14.607708,-8.274049,11.757902,3.1197808,14.337926,-2.9660392,14.096596,7.0485034,15.353603,-9.500381,10.458146,-2.442968,9.497755,-6.5506773,7.921413,1417.1996438671254,643.974347451794,3071.628605769231,1642.3955458895125,0.04222130408653846,0.024630217129602797,0.36510932,0.31335777,0.061788507,0.044884775,123.046875,blues,blues.00011.wav,5
-310.867,68.75178,128.85272,33.693333,7.369247,16.545753,32.39943,15.31612,6.220121,14.327115,15.243423,14.118873,-1.7264005,12.4353,11.388459,9.958796,-1.1798079,6.972533,3.3254294,6.723448,-4.444213,5.699972,-4.072226,7.021452,-7.7086005,6.2216687,1294.193781514655,723.4862629935362,2704.653132512019,1753.9993986842128,0.04258563701923077,0.035945183923961975,0.34697625,0.30772188,0.054074213,0.047655012,151.99908088235293,blues,blues.00011.wav,6
-244.60757,73.165215,131.42314,28.116991,-1.8749622,21.145212,45.295277,16.732534,-9.298548,26.469751,20.014614,17.062412,-10.870074,12.047086,8.164731,12.604146,-2.3615222,11.900561,9.029895,9.11294,-6.8356013,8.292891,-0.5384362,10.187981,-3.0580337,9.093139,1293.3145533151749,664.7426667165394,2748.5477388822114,1727.0769113341523,0.03949444110576923,0.02635853575500755,0.31518888,0.3246979,0.09863475,0.04346556,112.34714673913044,blues,blues.00011.wav,7
-279.04477,75.75892,119.28504,22.846102,-0.64088804,16.894037,45.924217,22.731283,0.6735921,15.0263,19.449987,16.57694,-9.134029,13.966518,10.226716,12.783819,-1.5451065,10.064838,6.607726,8.577966,-10.3823395,11.372253,-7.59258,10.691639,-7.442045,9.736588,1383.4756352647792,553.4000665292657,3140.4520357572114,1468.0456037609033,0.03697415865384615,0.02359371575006576,0.34851512,0.3168051,0.073572114,0.051973715,89.10290948275862,blues,blues.00011.wav,8
-285.51175,68.81938,127.715866,27.008242,1.9533112,15.16663,37.338734,18.160866,1.9600503,17.226269,22.33724,11.848784,-8.157958,12.728877,8.401834,19.2961,0.6962421,13.104703,9.652888,10.089311,-4.2564435,8.688462,-1.6948947,9.141499,-4.5372963,10.237302,1336.1488533269292,647.8028821145808,2887.933819110577,1639.4193242553092,0.03627178485576923,0.025409775927029216,0.41031644,0.31566772,0.062814854,0.049987976,161.4990234375,blues,blues.00011.wav,9
-351.51483,54.032276,148.6569,14.82802,12.239581,9.3189,16.916035,12.205124,7.4379354,10.498992,24.946777,9.087892,-16.59855,7.592114,-1.2442828,7.8395057,-21.375261,6.7074747,-13.292749,8.626366,-21.067764,5.186597,-10.128803,6.1582723,-21.34413,5.1922283,718.1863789901387,209.516999557126,992.9291240985577,444.1438027340713,0.030187049278846155,0.010141226657095773,0.26671654,0.30192497,0.06760305,0.019551037,172.265625,blues,blues.00039.wav,0
-323.0711,56.424755,120.98747,22.38419,18.19178,16.962057,16.065615,15.221433,11.195284,13.980057,20.635424,9.060173,-7.9074097,10.212553,-3.615238,9.982004,-20.453768,5.8875856,-11.543192,5.5353703,-12.815073,6.914277,-14.796875,5.80526,-18.773775,7.0538864,980.7874550186334,503.31702869727246,1836.5337665264424,1473.3736585142015,0.026551231971153846,0.01083064699558326,0.24224423,0.31259394,0.07323516,0.048150714,172.265625,blues,blues.00039.wav,1
-340.38715,63.132153,129.60786,22.425104,20.487846,13.898454,21.264692,11.87815,6.0596256,12.266099,18.830164,12.069118,-5.7634854,11.79396,3.7809381,11.321541,-15.888798,10.792828,-11.816456,9.198827,-24.224787,11.179345,-16.771109,8.821371,-22.036459,9.628349,950.1234227305423,501.0907062807475,1587.2455303485576,1352.1120311551556,0.03454777644230769,0.015199116979567783,0.2306795,0.30907285,0.07582685,0.03670767,112.34714673913044,blues,blues.00039.wav,2
-369.28125,59.239506,124.2059,13.966075,21.228054,14.337998,25.827608,13.897437,13.628013,11.255542,21.888844,11.89778,-2.4286473,13.949015,6.686324,12.133437,-13.578518,8.610101,-9.2174,5.591338,-12.149017,9.345974,-9.722408,6.2253146,-21.565613,9.978023,829.7220619949885,351.6860346304268,1394.3577223557693,1110.1479495083997,0.025409405048076924,0.00992607888937268,0.23512205,0.30408025,0.061599087,0.032406777,123.046875,blues,blues.00039.wav,3
-262.78708,76.99964,116.01708,28.059435,16.792488,19.544313,22.368784,19.34478,-7.298553,20.216692,33.859196,13.207642,-18.9627,18.192366,14.837137,9.838727,-25.491072,9.775997,1.1453707,16.073374,-24.199856,10.382436,-10.339292,8.500641,-18.260849,9.157136,1440.1207903119819,759.5494552064998,3288.6998572716348,2206.6814428631405,0.040271935096153844,0.0248675738379749,0.24003395,0.31883338,0.10518824,0.04653274,112.34714673913044,blues,blues.00039.wav,4
-355.59277,59.864937,126.09352,28.355665,18.293789,11.638649,19.459522,11.43779,15.222783,12.647562,25.002666,8.687284,-5.1050415,10.13194,3.2127593,9.112844,-13.890302,10.770447,-8.362498,8.061696,-15.157457,5.8166685,-6.493549,10.636179,-15.224063,9.0811205,943.043737075753,699.0041411505648,1785.0197190504807,1956.6884008428517,0.023565204326923078,0.02703878877481195,0.2564652,0.31125218,0.075268276,0.039378863,123.046875,blues,blues.00039.wav,5
-256.15347,53.52317,116.03432,33.46019,5.9399295,20.994942,18.890425,16.01618,-11.665443,16.94298,34.45079,8.436282,-21.516554,15.070092,5.3278575,9.579673,-33.09527,11.940607,2.5537198,10.58064,-22.173494,10.558644,5.030154,10.715853,-15.240009,10.667035,1656.7670448621227,897.3699296125463,3533.7642728365386,2013.1423309560428,0.05201697716346154,0.04719590847059945,0.30787027,0.31087542,0.07403495,0.021748673,123.046875,blues,blues.00039.wav,6
-317.60886,50.001366,121.64464,20.164984,15.725782,19.105598,27.068895,15.303137,13.546065,12.613458,26.844715,9.060452,-5.2457266,9.512165,2.8164139,8.948538,-16.874727,10.793889,-9.0187235,6.330271,-12.508524,9.870833,-7.2716036,6.944699,-17.890968,7.0427604,1019.0895853901486,534.1455923538135,1979.646747295673,1624.2979943888142,0.029503455528846152,0.017384022123498703,0.29974967,0.31567562,0.06832155,0.036575697,89.10290948275862,blues,blues.00039.wav,7
-200.9981,52.064358,93.39293,30.17062,3.9793973,16.874197,15.697669,17.007586,-8.486459,16.974243,34.748627,11.412353,-30.497332,20.648579,5.3854346,8.479174,-18.82516,11.105344,1.8392613,12.514624,-24.728275,9.218123,-5.3696976,8.087311,-16.208748,6.2560687,1847.4331393879024,824.7405946352287,4369.252554086538,1718.0347942369176,0.06361177884615385,0.058403638380256986,0.27187485,0.32222575,0.14817752,0.06447771,123.046875,blues,blues.00039.wav,8
-309.91827,51.95855,108.238625,23.710825,28.135958,10.667433,14.203159,17.246296,5.5442204,14.762239,12.842698,8.703868,-11.213319,18.074633,9.081791,11.831225,-20.69298,11.145188,-4.336127,6.7695293,-21.14772,13.526855,-12.043459,8.152211,-8.741106,8.770592,1187.07653940246,609.3283306583011,2522.61474609375,2185.840272697923,0.024481670673076925,0.009099049383847514,0.22860757,0.31561545,0.10445422,0.07121009,112.34714673913044,blues,blues.00039.wav,9
-145.37482,60.566483,150.71844,22.6782,-59.40113,15.076469,16.764645,23.085726,-27.276173,11.143868,1.2751493,10.6835,-16.729511,9.35705,13.65802,8.171785,-5.7350473,6.55905,-1.3493142,6.8339233,-3.277187,6.2766337,3.0559826,5.334877,-2.2964137,6.4122305,1361.3336974913343,252.22777497303898,2409.5654296875,691.9736852637747,0.07488731971153846,0.008744113002626246,0.274161,0.31330535,0.19125748,0.04348421,161.4990234375,blues,blues.00010.wav,0
-184.29659,84.02693,128.30226,24.26371,-40.93246,16.544611,26.279747,21.10467,-16.931051,13.277224,10.392053,10.732094,-12.83974,13.801741,12.9018345,9.463811,-4.992169,9.169057,1.9544861,6.8454337,-8.096184,8.597784,3.2998364,6.8321137,-4.296392,8.870879,1569.4900966757457,390.02043171109966,2885.780498798077,986.7346124842419,0.08277493990384616,0.018017533885933124,0.26455623,0.3013655,0.12604284,0.0732909,161.4990234375,blues,blues.00010.wav,1
-248.39555,129.76189,136.56972,34.47218,-13.812195,29.067822,39.063732,18.767899,-9.911961,14.1777,8.2496,12.866368,-8.592578,15.275098,3.1329083,7.044812,-3.966409,7.2388434,2.0205793,5.7605906,0.5717615,6.312124,3.2326796,4.598882,-3.6695197,8.391697,1439.3967182646936,407.4596217833587,2996.013934795673,1082.532469540631,0.054139122596153846,0.013263205496705757,0.3269936,0.3115724,0.08009937,0.076176025,161.4990234375,blues,blues.00010.wav,2
-243.04199,105.37316,161.72461,26.182196,5.89497,33.22455,54.472157,15.681987,-10.432464,12.649074,14.590627,12.187996,-12.084433,11.475215,3.7828896,7.844074,-9.34842,5.431356,4.6093183,4.8166513,-2.950474,7.050881,3.634267,3.5506139,-4.4018335,7.0167747,1061.9781708080548,483.92765319000307,2100.232684795673,1303.9137794567628,0.03274113581730769,0.011777962811702023,0.4353254,0.27719527,0.08453105,0.04913568,161.4990234375,blues,blues.00010.wav,3
-161.10574,88.05568,165.56197,20.477474,-31.816143,22.668482,32.876945,16.178802,-16.617086,13.20643,7.9461484,10.153939,-18.585205,11.915586,11.160949,6.847819,-8.239179,8.370038,3.100469,7.224976,-5.5650473,6.3015904,3.9930007,5.26166,-7.787579,7.8366947,1208.751929808293,307.8127032765397,2279.952110877404,800.0375823377154,0.05450721153846154,0.01624558004519709,0.3001366,0.29161444,0.14529732,0.06586201,112.34714673913044,blues,blues.00010.wav,4
-103.7384,44.500362,166.83362,12.82621,-49.304558,8.378147,22.283766,9.761178,-29.034935,7.708974,2.5349848,6.157514,-30.843653,5.075733,12.695807,5.7612276,-9.987988,5.1945686,5.0899267,4.2050734,-6.571231,6.1442904,-0.09819704,4.2303767,-15.675665,5.227073,1287.8780131669403,207.36393934275407,2290.3046123798076,478.19491772310244,0.06631986177884615,0.010996041943733588,0.25768757,0.29325816,0.20969634,0.038145497,123.046875,blues,blues.00010.wav,5
-134.67381,79.63034,110.29127,53.645603,-23.238192,21.311464,28.426308,16.697563,-33.314034,22.154615,9.4856825,16.196611,-17.517296,12.537453,11.290522,8.053312,-12.189941,13.397175,2.363438,10.155269,-4.473417,9.830672,6.832861,14.165144,4.3750405,15.257886,1720.963463812546,656.6253987459361,3504.611628605769,1594.4378366101996,0.07054912860576923,0.02853875846360314,0.23317933,0.31216413,0.2652985,0.16186044,172.265625,blues,blues.00010.wav,6
-220.4942,67.311844,121.01331,25.445765,-8.595512,18.053528,48.332096,16.120174,-21.724682,18.252907,17.928944,10.637813,-12.205662,10.98605,7.415933,7.6782784,-2.3253849,14.660589,-8.1534395,12.541623,-1.7609137,8.991056,2.9580374,8.69211,-1.6149024,12.89338,1719.788501933956,458.8244678043014,3967.078575721154,1138.8735813023795,0.05398888221153846,0.017773286687477883,0.3191742,0.3082078,0.06504973,0.047831867,161.4990234375,blues,blues.00010.wav,7
-180.69247,56.284084,144.11034,25.879725,-36.83768,28.18054,39.50075,26.574217,-25.513977,10.8320055,12.251444,12.878067,-19.237349,8.15891,5.9236126,12.209228,2.290603,13.503479,0.07547543,7.9541135,-5.722357,7.9689474,5.2172713,8.820749,-4.5072103,6.519243,1500.177643437131,401.7412858010905,3072.7880859375,1136.267614111884,0.0669921875,0.017412223761232307,0.29206747,0.3027362,0.11775825,0.05836875,161.4990234375,blues,blues.00010.wav,8
-173.30124,65.52478,163.35667,23.46848,-47.756424,28.251324,23.028477,21.101072,-31.01089,10.500013,4.733688,10.081812,-18.699533,8.334107,12.170721,8.337034,-5.9258866,6.637276,4.8124924,5.8978424,-3.9985404,6.580366,3.6795175,5.2949014,-3.4027865,6.5119247,1265.4447619298664,301.88613288745626,2220.0732421875,778.5931486297831,0.06618464543269231,0.01389938191991661,0.31074175,0.3040811,0.13561855,0.04848684,161.4990234375,blues,blues.00010.wav,9
-189.48254,75.63092,150.51746,20.604294,-44.23918,30.732637,37.136192,13.084593,12.403664,9.812729,14.289928,10.79449,-2.564651,14.017118,9.214677,9.684355,-14.2683935,8.268911,0.10279083,11.974627,-0.6578905,8.534567,-3.939285,9.055531,-2.488649,6.4201293,1252.726064742936,315.17355152359886,2208.4784405048076,455.3179132652755,0.07340745192307692,0.037385087320911864,0.2550914,0.30771267,0.17623223,0.099738166,215.33203125,blues,blues.00028.wav,0
-237.89859,56.677486,146.898,17.046362,-27.0691,27.737377,44.283466,19.187836,19.532188,13.686637,9.738434,8.006154,4.683273,5.828304,5.0153093,8.112221,-10.058565,7.2644634,-5.2583394,6.4158325,2.6673937,5.9747014,-0.625157,6.743983,-3.6074317,7.391981,1069.3729623352344,196.9036411895675,2106.609825721154,360.2168236806643,0.05278695913461538,0.03138938022421252,0.23170546,0.31760207,0.12355948,0.077342406,184.5703125,blues,blues.00028.wav,1
-301.77484,43.25498,143.91368,16.989788,5.6089873,20.147224,65.36244,13.094358,17.941639,8.950482,20.725716,7.6182513,6.105445,5.8888226,9.422448,7.6588306,-9.287148,6.317183,-3.1663866,7.22787,-9.625075,5.911254,-4.0817995,4.7287087,-6.289874,6.176528,895.5559614344611,207.8518161109537,1851.0272686298076,827.285779459297,0.029661207932692307,0.009704267797378836,0.29018193,0.31714472,0.06428628,0.030425793,103.359375,blues,blues.00028.wav,2
-228.97244,68.36494,147.03888,19.716635,-36.065258,32.405987,68.075554,20.278019,14.424801,14.780207,13.746123,13.418947,-7.749047,13.142349,1.5170999,10.410433,-13.876125,7.0526953,2.2856295,9.595824,-7.423639,10.598669,2.3286693,8.692743,-1.2590383,10.97278,1259.068729969757,399.8542335436924,2500.418982872596,821.6327458140089,0.05836463341346154,0.03435235983670084,0.28582904,0.31101233,0.09668368,0.04153048,198.76802884615384,blues,blues.00028.wav,3
-229.66162,60.277073,141.02065,19.683975,-40.098827,27.411018,71.939095,16.223457,9.75811,12.599316,10.119521,15.685589,-6.480623,10.38821,-2.9184117,11.260971,-15.094801,10.136442,4.7837195,8.258055,-1.3457726,10.087254,3.6016996,9.326515,4.7279944,9.9319515,1377.0433297808922,264.8725399860941,2924.0433443509614,581.6537593747304,0.06283804086538461,0.023474393019368194,0.31478682,0.31338716,0.08901726,0.04498201,215.33203125,blues,blues.00028.wav,4
-311.1326,47.99351,134.99893,18.937828,7.2823234,20.144169,67.51408,14.220996,19.429623,7.1048064,22.36623,7.7058864,6.595702,5.834238,10.769346,8.306925,-6.3614335,5.77658,-1.3661668,5.989203,-8.393579,6.6343665,-2.9423716,6.012848,-5.2929873,6.7630124,941.8944073645973,222.5656414619707,2057.2490985576924,882.3143601498168,0.029326923076923077,0.010972548089720193,0.2847237,0.31580558,0.06288984,0.03468297,107.666015625,blues,blues.00028.wav,5
-261.83026,68.41484,149.37941,21.830383,-11.599152,30.724981,61.23837,18.023235,18.851461,11.498266,15.91863,10.517999,2.7327032,12.574078,1.9076284,8.862012,-9.0865555,7.5368404,-2.662684,6.2902513,-5.5036983,9.367631,-3.7547143,6.671167,-5.403926,6.9846826,982.4587153591722,262.1133276270307,2035.8815354567307,762.6085235077587,0.03576472355769231,0.01803949129838933,0.29301813,0.3130578,0.09324245,0.05159586,103.359375,blues,blues.00028.wav,6
-199.3551,56.50756,145.44638,15.901967,-46.994953,23.879139,65.68304,14.96513,9.384218,16.897417,4.125701,11.314345,-4.441726,10.834726,-5.816694,8.911847,-15.304329,8.212439,-0.86321706,9.496964,-2.4756892,9.695806,2.2388453,8.472902,6.571131,10.255445,1355.990924138306,278.89883867989835,2825.073429987981,511.41225982658676,0.060535606971153844,0.02709678141812728,0.26665813,0.314626,0.12899224,0.049433056,103.359375,blues,blues.00028.wav,7
-276.60623,61.376556,134.33104,19.432724,-9.739104,30.242527,66.76248,13.092861,20.718937,10.667753,12.520892,11.549922,3.2807913,8.492705,-0.5517238,8.482008,-7.106014,7.1901793,-2.5666983,6.5901656,-4.2703714,7.5366063,-1.5909368,9.722615,0.8013193,11.258004,1120.5444075244282,340.4667518090624,2394.906287560096,943.6255761219829,0.04132361778846154,0.01713433623463192,0.28436294,0.32087258,0.07603442,0.040912952,71.77734375,blues,blues.00028.wav,8
-285.39304,49.641727,143.89558,19.528025,-4.072805,21.76407,65.61379,15.013739,16.132948,8.259317,17.256582,8.627128,6.7700825,5.6299076,6.63618,10.42207,-6.2962723,6.2764997,-2.7023022,6.2805367,-8.753337,6.9548764,-5.0458703,6.3561177,-7.519135,6.434679,940.7277913198204,241.24451604338748,2061.887019230769,869.6888568627195,0.031659405048076926,0.014334297330523278,0.27139598,0.31616035,0.07926957,0.035031084,107.666015625,blues,blues.00028.wav,9
-119.01804,49.944424,125.08036,16.189907,-23.394335,19.115284,41.32173,13.4875145,-5.931896,12.3480835,20.09275,8.681817,-16.03152,6.3299284,17.811024,9.211068,-14.643775,9.12892,10.218311,9.801148,-9.701552,8.160587,10.16898,6.7273254,-4.672668,5.8515134,1773.358004144261,411.6440570523911,3714.063439002404,1040.759074113974,0.08185096153846154,0.023615402605914455,0.33555517,0.30165654,0.1301892,0.05965575,129.19921875,blues,blues.00000.wav,0
-125.97715,45.241447,122.37419,14.780329,-20.679749,15.271172,50.03505,11.995065,-11.2506895,11.821545,21.386393,8.79832,-15.864703,9.868228,19.41863,7.604474,-12.440534,8.244621,17.862537,7.483675,-11.664177,7.3846173,8.132217,6.3906727,-7.7003174,5.5241494,1817.2440336954328,301.2744554621693,3870.510441706731,819.8373194863213,0.08717322716346154,0.032087700058873826,0.34352323,0.29458836,0.11211886,0.03861568,123.046875,blues,blues.00000.wav,1
-132.61815,61.601986,114.81552,15.7092085,-14.718568,13.891207,50.017944,12.392981,-0.42487794,11.081537,24.517353,8.441723,-13.4019375,9.591175,15.444255,7.396244,-13.006782,10.917308,10.309508,6.104576,-7.841253,6.8009996,11.8116455,6.0651474,-4.5547194,6.634369,1790.7223576695696,331.76980990090493,4000.206580528846,886.5383070242722,0.07138296274038461,0.020622416883946774,0.3477464,0.30412912,0.13089524,0.06746865,123.046875,blues,blues.00000.wav,2
-118.325325,50.058475,131.58717,17.98424,-18.493637,10.475515,39.478863,13.966426,-12.992122,11.854436,20.173027,11.646826,-14.325366,8.436829,18.541624,8.823997,-13.470632,8.439502,12.837085,6.528802,-12.472594,7.785524,10.225342,6.3551564,-4.3053913,7.9175196,1660.5452307626717,330.9032129025686,3579.149639423077,950.4077011819953,0.06942608173076924,0.017435420908680447,0.36386257,0.29530898,0.13134935,0.048356157,123.046875,blues,blues.00000.wav,3
-106.182106,46.093063,134.27596,14.477101,-19.761965,13.183636,39.9205,10.551027,-14.074066,9.995865,18.501814,9.332475,-15.400158,6.967405,19.148363,7.382632,-17.971155,9.913984,14.170513,7.733189,-5.7721343,7.2715993,16.828094,6.971505,-5.6385713,6.7364125,1634.465075929103,278.25423474858917,3480.096905048077,767.413198798514,0.07010216346153846,0.016983911304169565,0.3354805,0.29745916,0.14237021,0.041644152,123.046875,blues,blues.00000.wav,4
-101.128334,43.511967,111.414185,20.538069,-13.551289,9.52511,47.09595,10.373398,-12.244084,10.654642,19.657393,11.596198,-13.511521,6.824032,15.266536,7.8974495,-12.353835,6.8649344,12.266332,7.4255257,-10.326734,6.455737,9.364186,5.5417333,-3.402925,6.236222,1996.0176506059315,459.47304529441885,4373.973294771635,1030.8772308500936,0.09242037259615385,0.034267680314459696,0.37428713,0.29828137,0.13146591,0.059244957,129.19921875,blues,blues.00000.wav,5
-102.14361,55.09306,117.07518,17.86628,-20.8095,15.550464,42.741814,12.444408,-9.85476,11.135371,22.878763,6.928636,-16.27334,7.972014,18.460712,7.8145347,-16.078514,8.968908,15.27457,6.2699723,-10.369644,8.983472,11.518101,6.7710667,-7.951739,6.441366,1962.1393851867554,421.0867065102468,4324.778207632212,1082.6677518698175,0.0895733173076923,0.03296420406598426,0.3809558,0.2980695,0.12951674,0.056342658,123.046875,blues,blues.00000.wav,6
-109.28777,44.59126,127.4741,9.949735,-19.941677,15.073974,38.592445,10.8461895,-12.507807,13.955248,17.56384,9.917915,-16.2724,8.283737,16.533377,10.293371,-17.296988,9.012729,11.553488,6.639966,-9.0566435,7.1240044,11.477715,7.2529325,-4.235405,6.221163,1703.3712331138165,187.9417633676962,3627.4337064302886,560.0926371278239,0.07093599759615385,0.01518257141139483,0.33267483,0.30326217,0.1397066,0.05069425,123.046875,blues,blues.00000.wav,7
-113.394844,44.13841,128.62973,18.040459,-30.970688,18.485218,42.671093,10.867525,-5.6582646,13.484037,19.641369,9.714008,-18.127089,8.121761,17.9268,9.7127,-12.894988,8.10685,13.527609,9.358087,-10.30708,7.338331,8.070279,5.8974996,-7.0818543,6.1098256,1749.640820778112,370.27091227660566,3592.5664813701924,1026.9921131300828,0.08766902043269231,0.02866398165830915,0.34845924,0.30672076,0.13226987,0.050219513,123.046875,blues,blues.00000.wav,8
-125.59409,55.086327,126.387215,13.567608,-32.067448,12.749862,53.246815,8.189195,-1.4587227,11.523737,23.307331,7.883342,-19.767488,6.410206,15.20859,7.0406938,-13.45326,6.6816864,11.209063,9.18508,-14.913755,7.8485084,9.176039,8.317089,-4.4395356,5.2496758,1767.4908015454273,247.27389348520504,3512.810809795673,668.0350933945134,0.10177659254807692,0.026699860852740415,0.35989106,0.28849873,0.11440618,0.04294827,123.046875,blues,blues.00000.wav,9
-273.0596,54.710682,139.66327,14.670579,-0.43430328,25.913845,36.04916,10.854568,16.37178,12.348637,6.428727,8.822447,4.706739,10.380017,-1.2991382,10.834249,-9.875587,5.285004,8.196028,6.5641856,0.8402193,6.017077,-0.27797148,5.964893,5.398468,7.503218,985.2838691981659,157.50533885505354,1838.0245267427886,504.6967610918266,0.03751502403846154,0.01228179306551958,0.21342698,0.30305448,0.08056826,0.05454231,89.10290948275862,blues,blues.00014.wav,0
-362.76132,50.05955,129.91095,21.860703,29.33148,22.032581,51.75309,8.653891,14.253027,5.2402635,25.057121,6.827079,1.6877952,5.4069324,13.550531,7.2894473,-16.463762,7.6750875,13.604151,5.307018,0.2628098,5.632128,4.683179,7.0950217,-0.56872636,6.1134467,920.1774400053962,162.21286228251805,1662.6117412860576,719.103920984536,0.02541316105769231,0.009282849916361269,0.27633682,0.29453728,0.035937294,0.017054394,143.5546875,blues,blues.00014.wav,1
-381.62637,53.568375,116.08722,26.463932,42.12447,15.722848,46.475197,7.9706635,20.68661,6.4566603,24.844513,7.777756,4.476903,5.381312,6.5836353,8.010357,-7.17495,6.867929,13.690924,6.082201,3.3176613,5.8427567,2.3194544,5.7306557,5.8087406,6.1723094,934.1521477644573,239.13165177281167,1835.2086463341345,1058.4633064997145,0.02438777043269231,0.0075126774426176835,0.31817177,0.30282494,0.043825366,0.043626696,151.99908088235293,blues,blues.00014.wav,2
-287.11575,115.86741,110.204796,26.809727,-8.756569,48.50989,51.65001,11.213394,-0.3520747,15.853063,22.29245,15.717704,2.0106032,10.596813,13.263815,12.008719,-15.31399,12.89408,23.770853,6.0824347,11.660173,8.787482,6.461456,5.889369,1.4575534,8.512622,1409.128296002843,439.318195312865,2901.516301081731,885.4977805588944,0.0651104266826923,0.059986322248123905,0.38824636,0.34697974,0.08283213,0.05891696,161.4990234375,blues,blues.00014.wav,3
-308.95523,91.91994,113.15565,26.941994,3.2001426,40.202946,57.514084,14.899281,9.326128,13.610438,24.98024,12.868627,-1.3103558,12.779504,3.8276522,13.559894,-9.985843,8.555785,24.310163,7.3100433,8.177811,7.2442913,6.170918,6.3742614,1.5293816,7.0442376,1207.0716414333317,444.403810644192,2419.338191105769,1038.2062350514943,0.046364182692307694,0.04527963358197215,0.35357463,0.34744415,0.07001105,0.044047054,198.76802884615384,blues,blues.00014.wav,4
-286.38162,83.75934,117.5994,23.647785,-4.005034,33.423115,45.6592,16.167822,3.1067345,16.417181,23.593313,9.494825,-1.3785506,14.129425,-1.8982829,12.090358,-7.546596,7.6054406,15.646052,8.709375,10.19588,8.768528,6.935161,8.131168,5.9121804,8.3930235,1255.6870578431342,295.9262947397478,2629.121281550481,856.408122277991,0.04781024639423077,0.02642235943801782,0.2864782,0.3217227,0.07756654,0.049617514,172.265625,blues,blues.00014.wav,5
-328.52957,90.22119,106.376205,18.246769,14.142165,36.585728,52.87807,18.374634,15.1474085,12.403087,19.108734,11.502154,1.6266574,14.3388815,2.5229948,13.657951,-5.9121976,9.223842,15.381782,8.425445,5.2766433,7.8613997,2.7524438,8.042005,4.722493,6.3442087,1187.2424642399862,337.99099515911473,2503.648963341346,981.9399923098415,0.03917142427884615,0.030493831830070192,0.3674677,0.3324636,0.06708358,0.06656294,151.99908088235293,blues,blues.00014.wav,6
